Intensity_economia,Polarization_economia,Subjectivity_economia,Intensity_gimnasio,Polarization_gimnasio,gimnasio,sanitas,adeslas,decathlon,IBEX35_close,crecimiento,date
0.395,0.262,0.003,0.5820000000000001,0.376,0.41700000000000004,0.5,0.375,0.10099999999999999,0.461,1.0,2016-05-03
0.47700000000000004,0.262,0.003,0.462,0.298,0.41700000000000004,0.5,0.375,0.10099999999999999,0.442,1.0,2016-05-04
0.43200000000000005,0.271,0.019,0.494,0.39799999999999996,0.41700000000000004,0.5,0.375,0.10099999999999999,0.44799999999999995,1.0,2016-05-05
0.391,0.26,0.003,0.494,0.39799999999999996,0.41700000000000004,0.5,0.375,0.10099999999999999,0.451,1.0,2016-05-06
0.377,0.26,0.003,0.41200000000000003,0.446,0.41700000000000004,0.5,0.375,0.10099999999999999,0.44299999999999995,1.0,2016-05-07
0.349,0.26,0.003,0.41200000000000003,0.446,0.41700000000000004,0.5,0.375,0.10099999999999999,0.44299999999999995,1.0,2016-05-08
0.349,0.26,0.003,0.667,0.466,0.41700000000000004,0.5,0.375,0.10099999999999999,0.44299999999999995,1.0,2016-05-09
0.349,0.26,0.003,0.35600000000000004,0.466,0.41700000000000004,0.5,0.375,0.10099999999999999,0.46299999999999997,1.0,2016-05-10
0.43200000000000005,0.26,0.003,0.5,0.42200000000000004,0.41700000000000004,0.5,0.375,0.10099999999999999,0.444,1.0,2016-05-11
0.409,0.264,0.01,0.449,0.452,0.41700000000000004,0.5,0.375,0.10099999999999999,0.444,1.0,2016-05-12
0.392,0.264,0.01,0.469,0.452,0.41700000000000004,0.5,0.375,0.10099999999999999,0.45399999999999996,1.0,2016-05-13
0.39399999999999996,0.264,0.01,0.395,0.452,0.41700000000000004,0.5,0.375,0.10099999999999999,0.447,1.0,2016-05-14
0.39399999999999996,0.264,0.01,0.638,0.452,0.41700000000000004,0.5,0.375,0.10099999999999999,0.447,1.0,2016-05-15
0.39399999999999996,0.264,0.01,0.495,0.452,0.41700000000000004,0.5,0.375,0.10099999999999999,0.447,1.0,2016-05-16
0.419,0.26,0.001,0.495,0.452,0.41700000000000004,0.5,0.375,0.10099999999999999,0.45,1.0,2016-05-17
0.45899999999999996,0.271,0.026000000000000002,0.575,0.452,0.41700000000000004,0.5,0.375,0.10099999999999999,0.46299999999999997,1.0,2016-05-18
0.43,0.172,0.114,0.511,0.371,0.41700000000000004,0.5,0.375,0.10099999999999999,0.446,1.0,2016-05-19
0.43,0.264,0.011000000000000001,0.51,0.402,0.41700000000000004,0.5,0.375,0.10099999999999999,0.46299999999999997,1.0,2016-05-20
0.12300000000000001,0.262,0.073,0.348,0.402,0.41700000000000004,0.5,0.375,0.10099999999999999,0.45299999999999996,1.0,2016-05-21
0.12300000000000001,0.262,0.073,0.596,0.402,0.41700000000000004,0.5,0.375,0.10099999999999999,0.45299999999999996,1.0,2016-05-22
0.456,0.262,0.073,0.575,0.304,0.41700000000000004,0.5,0.375,0.10099999999999999,0.45299999999999996,1.0,2016-05-23
0.402,0.262,0.073,0.575,0.304,0.41700000000000004,0.5,0.375,0.10099999999999999,0.488,1.0,2016-05-24
0.44299999999999995,0.262,0.073,0.575,0.304,0.41700000000000004,0.5,0.375,0.10099999999999999,0.524,1.0,2016-05-25
0.483,0.27899999999999997,0.027999999999999997,0.38799999999999996,0.304,0.41700000000000004,0.5,0.375,0.10099999999999999,0.516,1.0,2016-05-26
0.483,0.27899999999999997,0.027999999999999997,0.38799999999999996,0.5,0.41700000000000004,0.5,0.375,0.10099999999999999,0.521,1.0,2016-05-27
0.264,0.27899999999999997,0.027999999999999997,0.38799999999999996,0.5,0.41700000000000004,0.5,0.375,0.10099999999999999,0.523,1.0,2016-05-28
0.264,0.27899999999999997,0.027999999999999997,0.38799999999999996,0.5,0.41700000000000004,0.5,0.375,0.10099999999999999,0.523,1.0,2016-05-29
0.44799999999999995,0.27899999999999997,0.027999999999999997,0.631,0.5,0.41700000000000004,0.5,0.375,0.10099999999999999,0.523,1.0,2016-05-30
0.409,0.27399999999999997,0.096,0.631,0.5,0.41700000000000004,0.5,0.375,0.10099999999999999,0.508,1.0,2016-05-31
0.41200000000000003,0.27399999999999997,0.096,0.46399999999999997,0.5,0.41700000000000004,0.5,0.375,0.10099999999999999,0.488,1.0,2016-06-01
0.41200000000000003,0.27399999999999997,0.096,0.485,0.43,0.583,0.5,0.375,0.203,0.495,1.0,2016-06-02
0.436,0.27399999999999997,0.096,0.682,0.38299999999999995,0.583,0.5,0.375,0.203,0.46799999999999997,1.0,2016-06-03
0.366,0.27399999999999997,0.096,0.61,0.268,0.583,0.5,0.375,0.203,0.47200000000000003,1.0,2016-06-04
0.34600000000000003,0.27399999999999997,0.096,0.61,0.268,0.583,0.5,0.375,0.203,0.47200000000000003,1.0,2016-06-05
0.429,0.295,0.063,0.5710000000000001,0.268,0.583,0.5,0.375,0.203,0.47200000000000003,1.0,2016-06-06
0.478,0.295,0.063,0.5710000000000001,0.268,0.583,0.5,0.375,0.203,0.484,1.0,2016-06-07
0.478,0.295,0.063,0.628,0.529,0.583,0.5,0.375,0.203,0.473,1.0,2016-06-08
0.384,0.26899999999999996,0.022000000000000002,0.5579999999999999,0.381,0.583,0.5,0.375,0.203,0.462,1.0,2016-06-09
0.523,0.26899999999999996,0.022000000000000002,0.596,0.381,0.583,0.5,0.375,0.203,0.414,1.0,2016-06-10
0.523,0.26899999999999996,0.022000000000000002,0.596,0.381,0.583,0.5,0.375,0.203,0.381,1.0,2016-06-11
0.523,0.29,0.081,0.479,0.381,0.583,0.5,0.375,0.203,0.381,1.0,2016-06-12
0.523,0.29,0.081,0.552,0.419,0.583,0.5,0.375,0.203,0.381,1.0,2016-06-13
0.494,0.341,0.207,0.614,0.419,0.583,0.5,0.375,0.203,0.35100000000000003,1.0,2016-06-14
0.42100000000000004,0.267,0.036000000000000004,0.614,0.419,0.583,0.5,0.375,0.203,0.37200000000000005,1.0,2016-06-15
0.406,0.29,0.068,0.614,0.419,0.583,0.5,0.375,0.203,0.363,1.0,2016-06-16
0.406,0.29,0.068,0.628,0.479,0.583,0.5,0.375,0.203,0.392,1.0,2016-06-17
0.406,0.29,0.068,0.522,0.405,0.583,0.5,0.375,0.203,0.441,1.0,2016-06-18
0.5820000000000001,0.29,0.068,0.522,0.405,0.583,0.5,0.375,0.203,0.441,1.0,2016-06-19
0.5820000000000001,0.29,0.068,0.521,0.45899999999999996,0.583,0.5,0.375,0.203,0.441,1.0,2016-06-20
0.5820000000000001,0.29,0.068,0.521,0.45899999999999996,0.583,0.5,0.375,0.203,0.445,1.0,2016-06-21
0.5820000000000001,0.29,0.068,0.442,0.45899999999999996,0.583,0.5,0.375,0.203,0.451,1.0,2016-06-22
0.5660000000000001,0.263,0.008,0.363,0.405,0.583,0.5,0.375,0.203,0.48200000000000004,1.0,2016-06-23
0.5660000000000001,0.307,0.10300000000000001,0.49700000000000005,0.405,0.583,0.5,0.375,0.203,0.292,1.0,2016-06-24
0.44,0.287,0.07200000000000001,0.638,0.405,0.583,0.5,0.375,0.203,0.267,1.0,2016-06-25
0.44,0.287,0.07200000000000001,0.638,0.405,0.583,0.5,0.375,0.203,0.267,1.0,2016-06-26
0.44,0.287,0.07200000000000001,0.392,0.405,0.583,0.5,0.375,0.203,0.267,1.0,2016-06-27
0.44,0.287,0.07200000000000001,0.385,0.405,0.583,0.5,0.375,0.203,0.3,1.0,2016-06-28
0.44,0.287,0.07200000000000001,0.368,0.405,0.583,0.5,0.375,0.203,0.34700000000000003,1.0,2016-06-29
0.465,0.287,0.07200000000000001,0.5589999999999999,0.405,0.583,0.5,0.375,0.203,0.35700000000000004,1.0,2016-06-30
0.402,0.262,0.005,0.588,0.485,0.583,0.5,0.375,0.203,0.375,1.0,2016-07-01
0.402,0.27399999999999997,0.111,0.5710000000000001,0.373,0.75,0.5,0.375,0.174,0.373,1.0,2016-07-02
0.33,0.27399999999999997,0.111,0.5710000000000001,0.48200000000000004,0.75,0.5,0.375,0.174,0.373,1.0,2016-07-03
0.33,0.27399999999999997,0.111,0.544,0.371,0.75,0.5,0.375,0.174,0.373,1.0,2016-07-04
0.33,0.27399999999999997,0.111,0.564,0.39399999999999996,0.75,0.5,0.375,0.174,0.34,1.0,2016-07-05
0.33,0.27399999999999997,0.111,0.451,0.27899999999999997,0.75,0.5,0.375,0.174,0.316,1.0,2016-07-06
0.418,0.263,0.008,0.451,0.405,0.75,0.5,0.375,0.174,0.33,1.0,2016-07-07
0.418,0.312,0.114,0.451,0.386,0.75,0.5,0.375,0.174,0.361,1.0,2016-07-08
0.47,0.312,0.114,0.45799999999999996,0.386,0.75,0.5,0.375,0.174,0.382,1.0,2016-07-09
0.47,0.312,0.114,0.45799999999999996,0.386,0.75,0.5,0.375,0.174,0.382,1.0,2016-07-10
0.47,0.312,0.114,0.45799999999999996,0.405,0.75,0.5,0.375,0.174,0.382,1.0,2016-07-11
0.47,0.312,0.114,0.45799999999999996,0.405,0.75,0.5,0.375,0.174,0.41700000000000004,1.0,2016-07-12
0.47,0.312,0.114,0.45799999999999996,0.405,0.75,0.5,0.375,0.174,0.41100000000000003,1.0,2016-07-13
0.466,0.355,0.085,0.49,0.389,0.75,0.5,0.375,0.174,0.425,1.0,2016-07-14
0.466,0.355,0.085,0.49200000000000005,0.37,0.75,0.5,0.375,0.174,0.42100000000000004,1.0,2016-07-15
0.466,0.355,0.085,0.47600000000000003,0.413,0.75,0.5,0.375,0.174,0.42,1.0,2016-07-16
0.466,0.355,0.085,0.45799999999999996,0.413,0.75,0.5,0.375,0.174,0.42,1.0,2016-07-17
0.466,0.355,0.085,0.562,0.414,0.75,0.5,0.375,0.174,0.42,1.0,2016-07-18
0.42700000000000005,0.355,0.085,0.565,0.375,0.75,0.5,0.375,0.174,0.413,1.0,2016-07-19
0.414,0.355,0.155,0.565,0.39799999999999996,0.75,0.5,0.375,0.174,0.429,1.0,2016-07-20
0.414,0.355,0.155,0.377,0.39799999999999996,0.75,0.5,0.375,0.174,0.43,1.0,2016-07-21
0.401,0.355,0.155,0.617,0.405,0.75,0.5,0.375,0.174,0.433,1.0,2016-07-22
0.5579999999999999,0.355,0.155,0.617,0.405,0.75,0.5,0.375,0.174,0.429,1.0,2016-07-23
0.5579999999999999,0.355,0.155,0.546,0.386,0.75,0.5,0.375,0.174,0.429,1.0,2016-07-24
0.5579999999999999,0.355,0.155,0.546,0.37799999999999995,0.75,0.5,0.375,0.174,0.429,1.0,2016-07-25
0.414,0.331,0.11599999999999999,0.5489999999999999,0.342,0.75,0.5,0.375,0.174,0.426,1.0,2016-07-26
0.402,0.278,0.085,0.5489999999999999,0.429,0.75,0.5,0.375,0.174,0.44299999999999995,1.0,2016-07-27
0.402,0.278,0.085,0.434,0.42,0.75,0.5,0.375,0.174,0.41200000000000003,1.0,2016-07-28
0.434,0.262,0.207,0.551,0.37799999999999995,0.75,0.5,0.375,0.174,0.431,1.0,2016-07-29
0.31,0.262,0.207,0.256,0.429,0.75,0.5,0.375,0.174,0.418,1.0,2016-07-30
0.377,0.262,0.207,0.7440000000000001,0.512,0.75,0.5,0.375,0.174,0.418,1.0,2016-07-31
0.377,0.262,0.207,0.522,0.374,0.75,0.5,0.375,0.174,0.418,1.0,2016-08-01
0.377,0.262,0.207,0.473,0.375,0.917,0.667,0.5,0.11599999999999999,0.377,1.0,2016-08-02
0.377,0.262,0.10300000000000001,0.555,0.40700000000000003,0.917,0.667,0.5,0.11599999999999999,0.374,1.0,2016-08-03
0.35200000000000004,0.262,0.006999999999999999,0.555,0.40700000000000003,0.917,0.667,0.5,0.11599999999999999,0.396,1.0,2016-08-04
0.35200000000000004,0.262,0.006999999999999999,0.475,0.423,0.917,0.667,0.5,0.11599999999999999,0.42200000000000004,1.0,2016-08-05
0.35200000000000004,0.262,0.006999999999999999,0.359,0.244,0.917,0.667,0.5,0.11599999999999999,0.426,1.0,2016-08-06
0.35200000000000004,0.262,0.006999999999999999,0.359,0.244,0.917,0.667,0.5,0.11599999999999999,0.426,1.0,2016-08-07
0.35200000000000004,0.262,0.006999999999999999,0.5539999999999999,0.39299999999999996,0.917,0.667,0.5,0.11599999999999999,0.426,1.0,2016-08-08
0.35200000000000004,0.262,0.006999999999999999,0.49200000000000005,0.37799999999999995,0.917,0.667,0.5,0.11599999999999999,0.444,1.0,2016-08-09
0.35200000000000004,0.262,0.006999999999999999,0.495,0.369,0.917,0.667,0.5,0.11599999999999999,0.44299999999999995,1.0,2016-08-10
0.35200000000000004,0.262,0.006999999999999999,0.522,0.40700000000000003,0.917,0.667,0.5,0.11599999999999999,0.45399999999999996,1.0,2016-08-11
0.35200000000000004,0.262,0.006999999999999999,0.527,0.414,0.917,0.667,0.5,0.11599999999999999,0.45299999999999996,1.0,2016-08-12
0.38299999999999995,0.262,0.006999999999999999,0.42200000000000004,0.414,0.917,0.667,0.5,0.11599999999999999,0.45399999999999996,1.0,2016-08-13
0.38299999999999995,0.262,0.006999999999999999,0.42200000000000004,0.414,0.917,0.667,0.5,0.11599999999999999,0.45399999999999996,1.0,2016-08-14
0.38299999999999995,0.262,0.006999999999999999,0.45799999999999996,0.414,0.917,0.667,0.5,0.11599999999999999,0.45399999999999996,1.0,2016-08-15
0.38299999999999995,0.262,0.006999999999999999,0.525,0.38299999999999995,0.917,0.667,0.5,0.11599999999999999,0.43700000000000006,1.0,2016-08-16
0.38299999999999995,0.262,0.006999999999999999,0.42200000000000004,0.38299999999999995,0.917,0.667,0.5,0.11599999999999999,0.413,1.0,2016-08-17
0.38299999999999995,0.262,0.006999999999999999,0.49700000000000005,0.322,0.917,0.667,0.5,0.11599999999999999,0.424,1.0,2016-08-18
0.402,0.262,0.006999999999999999,0.563,0.408,0.917,0.667,0.5,0.11599999999999999,0.40700000000000003,1.0,2016-08-19
0.392,0.262,0.006999999999999999,0.563,0.408,0.917,0.667,0.5,0.11599999999999999,0.41,1.0,2016-08-20
0.392,0.262,0.006999999999999999,0.563,0.408,0.917,0.667,0.5,0.11599999999999999,0.41,1.0,2016-08-21
0.392,0.262,0.006999999999999999,0.40399999999999997,0.37799999999999995,0.917,0.667,0.5,0.11599999999999999,0.41,1.0,2016-08-22
0.392,0.262,0.006999999999999999,0.583,0.382,0.917,0.667,0.5,0.11599999999999999,0.43,1.0,2016-08-23
0.392,0.262,0.006999999999999999,0.42700000000000005,0.368,0.917,0.667,0.5,0.11599999999999999,0.442,1.0,2016-08-24
0.392,0.21,0.01,0.609,0.41,0.917,0.667,0.5,0.11599999999999999,0.433,1.0,2016-08-25
0.392,0.21,0.01,0.49,0.39299999999999996,0.917,0.667,0.5,0.11599999999999999,0.44299999999999995,1.0,2016-08-26
0.392,0.21,0.01,0.49,0.39299999999999996,0.917,0.667,0.5,0.11599999999999999,0.436,1.0,2016-08-27
0.392,0.21,0.01,0.7020000000000001,0.595,0.917,0.667,0.5,0.11599999999999999,0.436,1.0,2016-08-28
0.392,0.21,0.01,0.635,0.405,0.917,0.667,0.5,0.11599999999999999,0.436,1.0,2016-08-29
0.345,0.21,0.01,0.522,0.395,0.917,0.667,0.5,0.11599999999999999,0.44799999999999995,1.0,2016-08-30
0.345,0.21,0.01,0.467,0.395,0.917,0.667,0.5,0.11599999999999999,0.45299999999999996,1.0,2016-08-31
0.345,0.21,0.01,0.33,0.395,0.917,0.667,0.5,0.11599999999999999,0.461,1.0,2016-09-01
0.369,0.21,0.01,0.542,0.34600000000000003,0.583,0.667,0.5,0.13,0.486,1.0,2016-09-02
0.369,0.21,0.01,0.518,0.375,0.583,0.667,0.5,0.13,0.494,1.0,2016-09-03
0.369,0.21,0.01,0.518,0.375,0.583,0.667,0.5,0.13,0.494,1.0,2016-09-04
0.47700000000000004,0.21,0.01,0.518,0.39299999999999996,0.583,0.667,0.5,0.13,0.494,1.0,2016-09-05
0.418,0.21,0.01,0.518,0.321,0.583,0.667,0.5,0.13,0.485,1.0,2016-09-06
0.402,0.21,0.10300000000000001,0.447,0.321,0.583,0.667,0.5,0.13,0.505,1.0,2016-09-07
0.402,0.21,0.10300000000000001,0.516,0.321,0.583,0.667,0.5,0.13,0.52,1.0,2016-09-08
0.402,0.21,0.10300000000000001,0.48200000000000004,0.373,0.583,0.667,0.5,0.13,0.507,1.0,2016-09-09
0.418,0.28800000000000003,0.129,0.342,0.405,0.583,0.667,0.5,0.13,0.479,1.0,2016-09-10
0.418,0.28800000000000003,0.129,0.633,0.369,0.583,0.667,0.5,0.13,0.479,1.0,2016-09-11
0.418,0.28800000000000003,0.129,0.633,0.386,0.583,0.667,0.5,0.13,0.479,1.0,2016-09-12
0.48,0.28800000000000003,0.129,0.418,0.4,0.583,0.667,0.5,0.13,0.45399999999999996,1.0,2016-09-13
0.48,0.28800000000000003,0.129,0.32799999999999996,0.256,0.583,0.667,0.5,0.13,0.451,1.0,2016-09-14
0.483,0.271,0.053,0.467,0.256,0.583,0.667,0.5,0.13,0.45399999999999996,1.0,2016-09-15
0.503,0.21899999999999997,0.061,0.631,0.406,0.583,0.667,0.5,0.13,0.439,1.0,2016-09-16
0.503,0.21899999999999997,0.061,0.445,0.406,0.583,0.667,0.5,0.13,0.45299999999999996,1.0,2016-09-17
0.503,0.21899999999999997,0.061,0.445,0.33299999999999996,0.583,0.667,0.5,0.13,0.45299999999999996,1.0,2016-09-18
0.503,0.312,0.114,0.429,0.373,0.583,0.667,0.5,0.13,0.45299999999999996,1.0,2016-09-19
0.385,0.33299999999999996,0.207,0.47,0.373,0.583,0.667,0.5,0.13,0.44799999999999995,1.0,2016-09-20
0.43200000000000005,0.33299999999999996,0.207,0.47,0.384,0.583,0.667,0.5,0.13,0.46,1.0,2016-09-21
0.377,0.33299999999999996,0.207,0.34700000000000003,0.536,0.583,0.667,0.5,0.13,0.491,1.0,2016-09-22
0.377,0.33299999999999996,0.207,0.45799999999999996,0.4,0.583,0.667,0.5,0.13,0.47200000000000003,1.0,2016-09-23
0.409,0.33299999999999996,0.207,0.46,0.321,0.583,0.667,0.5,0.13,0.452,1.0,2016-09-24
0.409,0.33299999999999996,0.207,0.46,0.321,0.583,0.667,0.5,0.13,0.452,1.0,2016-09-25
0.409,0.33299999999999996,0.207,0.565,0.321,0.583,0.667,0.5,0.13,0.452,1.0,2016-09-26
0.409,0.33299999999999996,0.207,0.596,0.321,0.583,0.667,0.5,0.13,0.44799999999999995,1.0,2016-09-27
0.47,0.33299999999999996,0.207,0.452,0.387,0.583,0.667,0.5,0.13,0.457,1.0,2016-09-28
0.47,0.33299999999999996,0.207,0.452,0.387,0.583,0.667,0.5,0.13,0.467,1.0,2016-09-29
0.43200000000000005,0.26,0.064,0.452,0.452,0.583,0.667,0.5,0.13,0.46399999999999997,1.0,2016-09-30
0.43200000000000005,0.26,0.064,0.452,0.452,0.583,0.667,0.5,0.13,0.45899999999999996,1.0,2016-10-01
0.43200000000000005,0.26,0.064,0.452,0.47100000000000003,0.41700000000000004,0.833,0.625,0.174,0.45899999999999996,1.0,2016-10-02
0.43200000000000005,0.26,0.064,0.452,0.47100000000000003,0.41700000000000004,0.833,0.625,0.174,0.45899999999999996,1.0,2016-10-03
0.39899999999999997,0.26,0.064,0.523,0.365,0.41700000000000004,0.833,0.625,0.174,0.462,1.0,2016-10-04
0.374,0.327,0.073,0.401,0.418,0.41700000000000004,0.833,0.625,0.174,0.46399999999999997,1.0,2016-10-05
0.374,0.188,0.09300000000000001,0.331,0.418,0.41700000000000004,0.833,0.625,0.174,0.46,1.0,2016-10-06
0.374,0.188,0.09300000000000001,0.596,0.418,0.41700000000000004,0.833,0.625,0.174,0.43700000000000006,1.0,2016-10-07
0.435,0.225,0.065,0.596,0.418,0.41700000000000004,0.833,0.625,0.174,0.45,1.0,2016-10-08
0.435,0.225,0.065,0.596,0.418,0.41700000000000004,0.833,0.625,0.174,0.45,1.0,2016-10-09
0.435,0.225,0.065,0.596,0.418,0.41700000000000004,0.833,0.625,0.174,0.45,1.0,2016-10-10
0.42200000000000004,0.264,0.01,0.596,0.418,0.41700000000000004,0.833,0.625,0.174,0.449,1.0,2016-10-11
0.42200000000000004,0.264,0.01,0.596,0.418,0.41700000000000004,0.833,0.625,0.174,0.44799999999999995,1.0,2016-10-12
0.389,0.264,0.01,0.5379999999999999,0.373,0.41700000000000004,0.833,0.625,0.174,0.434,1.0,2016-10-13
0.41700000000000004,0.264,0.01,0.342,0.373,0.41700000000000004,0.833,0.625,0.174,0.462,1.0,2016-10-14
0.42200000000000004,0.264,0.01,0.342,0.373,0.41700000000000004,0.833,0.625,0.174,0.457,1.0,2016-10-15
0.42200000000000004,0.28,0.141,0.174,0.304,0.41700000000000004,0.833,0.625,0.174,0.457,1.0,2016-10-16
0.42200000000000004,0.28,0.141,0.535,0.304,0.41700000000000004,0.833,0.625,0.174,0.457,1.0,2016-10-17
0.42200000000000004,0.28,0.141,0.657,0.5,0.41700000000000004,0.833,0.625,0.174,0.479,1.0,2016-10-18
0.42200000000000004,0.28,0.141,0.57,0.40700000000000003,0.41700000000000004,0.833,0.625,0.174,0.494,1.0,2016-10-19
0.37,0.28,0.141,0.53,0.40700000000000003,0.41700000000000004,0.833,0.625,0.174,0.513,1.0,2016-10-20
0.37,0.28,0.141,0.5379999999999999,0.371,0.41700000000000004,0.833,0.625,0.174,0.52,1.0,2016-10-21
0.526,0.331,0.11599999999999999,0.5379999999999999,0.371,0.41700000000000004,0.833,0.625,0.174,0.54,1.0,2016-10-22
0.526,0.331,0.11599999999999999,0.515,0.387,0.41700000000000004,0.833,0.625,0.174,0.54,1.0,2016-10-23
0.526,0.331,0.11599999999999999,0.515,0.40700000000000003,0.41700000000000004,0.833,0.625,0.174,0.54,1.0,2016-10-24
0.387,0.266,0.042,0.614,0.40700000000000003,0.41700000000000004,0.833,0.625,0.174,0.527,1.0,2016-10-25
0.405,0.266,0.042,0.478,0.40700000000000003,0.41700000000000004,0.833,0.625,0.174,0.532,1.0,2016-10-26
0.418,0.266,0.042,0.542,0.402,0.41700000000000004,0.833,0.625,0.174,0.537,1.0,2016-10-27
0.38299999999999995,0.266,0.042,0.565,0.402,0.41700000000000004,0.833,0.625,0.174,0.537,1.0,2016-10-28
0.27399999999999997,0.266,0.042,0.565,0.39,0.41700000000000004,0.833,0.625,0.174,0.527,1.0,2016-10-29
0.27399999999999997,0.266,0.042,0.787,0.488,0.41700000000000004,0.833,0.625,0.174,0.527,1.0,2016-10-30
0.409,0.266,0.042,0.787,0.386,0.41700000000000004,0.833,0.625,0.174,0.527,1.0,2016-10-31
0.302,0.266,0.042,0.585,0.414,0.41700000000000004,0.833,0.625,0.174,0.509,1.0,2016-11-01
0.478,0.266,0.042,0.619,0.48700000000000004,0.33299999999999996,0.5,0.375,0.24600000000000002,0.48,1.0,2016-11-02
0.409,0.266,0.042,0.529,0.375,0.33299999999999996,0.5,0.375,0.24600000000000002,0.48100000000000004,1.0,2016-11-03
0.409,0.266,0.172,0.529,0.413,0.33299999999999996,0.5,0.375,0.24600000000000002,0.466,1.0,2016-11-04
0.409,0.266,0.172,0.61,0.42100000000000004,0.33299999999999996,0.5,0.375,0.24600000000000002,0.488,1.0,2016-11-05
0.506,0.266,0.172,0.644,0.42100000000000004,0.33299999999999996,0.5,0.375,0.24600000000000002,0.488,1.0,2016-11-06
0.506,0.266,0.172,0.49,0.48,0.33299999999999996,0.5,0.375,0.24600000000000002,0.488,1.0,2016-11-07
0.506,0.266,0.172,0.402,0.48,0.33299999999999996,0.5,0.375,0.24600000000000002,0.491,1.0,2016-11-08
0.42200000000000004,0.266,0.172,0.63,0.375,0.33299999999999996,0.5,0.375,0.24600000000000002,0.485,1.0,2016-11-09
0.392,0.266,0.172,0.526,0.401,0.33299999999999996,0.5,0.375,0.24600000000000002,0.46,1.0,2016-11-10
0.392,0.26,0.002,0.526,0.401,0.33299999999999996,0.5,0.375,0.24600000000000002,0.44,1.0,2016-11-11
0.402,0.26,0.002,0.526,0.401,0.33299999999999996,0.5,0.375,0.24600000000000002,0.44299999999999995,1.0,2016-11-12
0.424,0.26,0.002,0.526,0.401,0.33299999999999996,0.5,0.375,0.24600000000000002,0.44299999999999995,1.0,2016-11-13
0.424,0.26,0.002,0.526,0.401,0.33299999999999996,0.5,0.375,0.24600000000000002,0.44299999999999995,1.0,2016-11-14
0.424,0.26,0.002,0.526,0.401,0.33299999999999996,0.5,0.375,0.24600000000000002,0.44799999999999995,1.0,2016-11-15
0.406,0.262,0.085,0.45799999999999996,0.414,0.33299999999999996,0.5,0.375,0.24600000000000002,0.44,1.0,2016-11-16
0.406,0.266,0.016,0.561,0.48,0.33299999999999996,0.5,0.375,0.24600000000000002,0.45299999999999996,1.0,2016-11-17
0.406,0.266,0.016,0.561,0.396,0.33299999999999996,0.5,0.375,0.24600000000000002,0.43700000000000006,1.0,2016-11-18
0.377,0.266,0.016,0.561,0.396,0.33299999999999996,0.5,0.375,0.24600000000000002,0.435,1.0,2016-11-19
0.423,0.262,0.085,0.591,0.396,0.33299999999999996,0.5,0.375,0.24600000000000002,0.435,1.0,2016-11-20
0.423,0.262,0.085,0.591,0.396,0.33299999999999996,0.5,0.375,0.24600000000000002,0.435,1.0,2016-11-21
0.42700000000000005,0.262,0.085,0.591,0.446,0.33299999999999996,0.5,0.375,0.24600000000000002,0.442,1.0,2016-11-22
0.42700000000000005,0.262,0.064,0.591,0.446,0.33299999999999996,0.5,0.375,0.24600000000000002,0.43799999999999994,1.0,2016-11-23
0.42700000000000005,0.262,0.057,0.523,0.446,0.33299999999999996,0.5,0.375,0.24600000000000002,0.44299999999999995,1.0,2016-11-24
0.42700000000000005,0.242,0.025,0.555,0.381,0.33299999999999996,0.5,0.375,0.24600000000000002,0.446,1.0,2016-11-25
0.418,0.242,0.025,0.47700000000000004,0.371,0.33299999999999996,0.5,0.375,0.24600000000000002,0.436,1.0,2016-11-26
0.418,0.242,0.025,0.47700000000000004,0.371,0.33299999999999996,0.5,0.375,0.24600000000000002,0.436,1.0,2016-11-27
0.418,0.242,0.025,0.47700000000000004,0.386,0.33299999999999996,0.5,0.375,0.24600000000000002,0.436,1.0,2016-11-28
0.467,0.242,0.025,0.41,0.386,0.33299999999999996,0.5,0.375,0.24600000000000002,0.444,1.0,2016-11-29
